time,X,Y,Vx,Vy,Ax,Ay
3.6705621,3.57854E+07,11846.13,-1.141531,3336.309,-0.3109965,-0.0001063708
3.687694,-599.9999,-449.0807,0.0001368992,-13.3094,3.712325E-05,4.108184E-10
3.687694,3.632994E+08,3590.084,-0.01112934,1082,-0.00301797,-3.339976E-08
3.687694,3.57854E+07,11903.28,-1.146859,3336.309,-0.3109965,-0.0001068678
3.7046466,-599.9999,-449.3063,0.0001375285,-13.3094,3.712325E-05,4.127358E-10
3.7046466,3.632994E+08,3608.427,-0.01118051,1082,-0.00301797,-3.355562E-08
3.7046466,3.57854E+07,11959.84,-1.152132,3336.309,-0.3109965,-0.0001073665
3.7219618,-599.9999,-449.5368,0.0001381713,-13.3094,3.712325E-05,4.146332E-10
3.7219618,3.632994E+08,3627.162,-0.01123276,1082,-0.00301797,-3.370991E-08
3.7219618,3.57854E+07,12017.61,-1.157516,3336.309,-0.3109965,-0.0001078601
3.7389556,-599.9999,-449.763,0.0001388022,-13.3094,3.712325E-05,4.165712E-10
3.7389556,3.632994E+08,3645.549,-0.01128405,1082,-0.00301797,-3.386742E-08
3.7389556,3.57854E+07,12074.31,-1.162802,3336.309,-0.3109965,-0.0001083642
3.7558917,-599.9999,-449.9884,0.0001394309,-13.3094,3.712325E-05,4.184731E-10
3.7558917,3.632994E+08,3663.874,-0.01133516,1082,-0.00301797,-3.402204E-08
3.7558917,3.57854E+07,12130.81,-1.168069,3336.309,-0.3109965,-0.0001088589
3.7729248,-599.9999,-450.2151,0.0001400632,-13.3094,3.712325E-05,4.203687E-10
3.7729248,3.632994E+08,3682.304,-0.01138657,1082,-0.00301797,-3.417615E-08
3.7729248,3.57854E+07,12187.64,-1.173366,3336.309,-0.3109965,-0.000109352
3.7901799,-599.9999,-450.4447,0.0001407038,-13.3094,3.712325E-05,4.222751E-10
3.7901799,3.632994E+08,3700.974,-0.01143864,1082,-0.00301797,-3.433116E-08
3.7901799,3.57854E+07,12245.21,-1.178732,3336.309,-0.3109965,-0.000109848
3.8072029,-599.9999,-450.6713,0.0001413357,-13.3094,3.712325E-05,4.242063E-10
3.8072029,3.632994E+08,3719.393,-0.01149002,1082,-0.00301797,-3.448813E-08
3.8072029,3.57854E+07,12302,-1.184026,3336.309,-0.3109965,-0.0001103503
3.8241543,-599.9999,-450.8969,0.000141965,-13.3094,3.712325E-05,4.261115E-10
3.8241543,3.632994E+08,3737.734,-0.01154118,1082,-0.00301797,-3.464302E-08
3.8241543,3.57854E+07,12358.56,-1.189298,3336.309,-0.3109965,-0.0001108459
3.8433725,-599.9999,-451.1527,0.0001426785,-13.3094,3.712325E-05,4.280088E-10
3.8433725,3.632994E+08,3758.528,-0.01159918,1082,-0.00301797,-3.47975E-08
3.8433725,3.57854E+07,12422.68,-1.195275,3336.309,-0.3109965,-0.0001113397
3.8600425,-599.9999,-451.3745,0.0001432973,-13.3094,3.712325E-05,4.301598E-10
3.8600425,3.632994E+08,3776.565,-0.01164949,1082,-0.00301797,-3.497209E-08
3.8600425,3.57854E+07,12478.29,-1.200459,3336.309,-0.3109965,-0.000111899
3.8768002,-599.9999,-451.5976,0.0001439194,-13.3094,3.712325E-05,4.320255E-10
3.8768002,3.632994E+08,3794.697,-0.01170006,1082,-0.00301797,-3.512377E-08
3.8768002,3.57854E+07,12534.2,-1.205671,3336.309,-0.3109965,-0.0001123843
3.8935785,-599.9999,-451.8209,0.0001445423,-13.3094,3.712325E-05,4.33901E-10
3.8935785,3.632994E+08,3812.851,-0.0117507,1082,-0.00301797,-3.527625E-08
3.8935785,3.57854E+07,12590.18,-1.210889,3336.309,-0.3109965,-0.0001128722
3.9118012,-599.9999,-452.0634,0.0001452188,-13.3094,3.712325E-05,4.357789E-10
3.9118012,3.632994E+08,3832.568,-0.01180569,1082,-0.00301797,-3.542907E-08
3.9118012,3.57854E+07,12650.98,-1.216556,3336.309,-0.3109965,-0.0001133608
3.9294567,-599.9999,-452.2984,0.0001458742,-13.3094,3.712325E-05,4.378184E-10
3.9294567,3.632994E+08,3851.671,-0.01185898,1082,-0.00301797,-3.559482E-08
3.9294567,3.57854E+07,12709.88,-1.222047,3336.309,-0.3109965,-0.0001138913
3.9465234,-599.9999,-452.5255,0.0001465078,-13.3094,3.712325E-05,4.397945E-10
3.9465234,3.632994E+08,3870.137,-0.01191048,1082,-0.00301797,-3.57554E-08
3.9465234,3.57854E+07,12766.82,-1.227354,3336.309,-0.3109965,-0.0001144053
3.9635504,-599.9999,-452.7521,0.0001471399,-13.3094,3.712325E-05,4.417046E-10
3.9635504,3.632994E+08,3888.561,-0.01196187,1082,-0.00301797,-3.591068E-08
3.9635504,3.57854E+07,12823.63,-1.23265,3336.309,-0.3109965,-0.0001149021
3.9805518,-599.9999,-452.9784,0.000147771,-13.3094,3.712325E-05,4.436103E-10
3.9805518,3.632994E+08,3906.956,-0.01201318,1082,-0.00301797,-3.60656E-08
3.9805518,3.57854E+07,12880.35,-1.237937,3336.309,-0.3109965,-0.0001153979
3.9975885,-599.9999,-453.2052,0.0001484035,-13.3094,3.712325E-05,4.455132E-10
3.9975885,3.632994E+08,3925.39,-0.01206459,1082,-0.00301797,-3.62203E-08
3.9975885,3.57854E+07,12937.19,-1.243235,3336.309,-0.3109965,-0.0001158929
4.0146182,-599.9999,-453.4318,0.0001490357,-13.3094,3.712325E-05,4.474199E-10
4.0146182,3.632994E+08,3943.816,-0.01211599,1082,-0.00301797,-3.637531E-08
4.0146182,3.57854E+07,12994,-1.248532,3336.309,-0.3109965,-0.0001163889
4.0317002,-599.9999,-453.6592,0.0001496698,-13.3094,3.712325E-05,4.493259E-10
4.0317002,3.632994E+08,3962.298,-0.01216754,1082,-0.00301797,-3.653026E-08
4.0317002,3.57854E+07,13051,-1.253844,3336.309,-0.3109965,-0.0001168847
4.0486591,-599.9999,-453.8849,0.0001502994,-13.3094,3.712325E-05,4.512378E-10
4.0486591,3.632994E+08,3980.648,-0.01221872,1082,-0.00301797,-3.668568E-08
4.0486591,3.57854E+07,13107.58,-1.259118,3336.309,-0.3109965,-0.000117382
4.0659225,-599.9999,-454.1147,0.0001509403,-13.3094,3.712325E-05,4.531359E-10
4.0659225,3.632994E+08,3999.327,-0.01227082,1082,-0.00301797,-3.684002E-08
4.0659225,3.57854E+07,13165.17,-1.264487,3336.309,-0.3109965,-0.0001178758
4.0828352,-599.9999,-454.3398,0.0001515681,-13.3094,3.712325E-05,4.55068E-10
4.0828352,3.632994E+08,4017.626,-0.01232187,1082,-0.00301797,-3.699705E-08
4.0828352,3.57854E+07,13221.6,-1.269747,3336.309,-0.3109965,-0.0001183784
4.0997902,-599.9999,-454.5654,0.0001521975,-13.3094,3.712325E-05,4.56961E-10
4.0997902,3.632994E+08,4035.972,-0.01237304,1082,-0.00301797,-3.715095E-08
4.0997902,3.57854E+07,13278.17,-1.27502,3336.309,-0.3109964,-0.0001188708
4.1336842,-599.9999,-455.0165,0.0001534558,-13.3094,3.712325E-05,4.588586E-10
4.1336842,3.632994E+08,4072.645,-0.01247533,1082,-0.00301797,-3.730709E-08
4.1336842,3.57854E+07,13391.25,-1.285561,3336.309,-0.3109964,-0.0001193663
4.1505094,-599.9999,-455.2404,0.0001540804,-13.3094,3.712325E-05,4.626521E-10
4.1505094,3.632994E+08,4090.85,-0.01252611,1082,-0.00301797,-3.76136E-08
4.1505094,3.57854E+07,13447.38,-1.290793,3336.309,-0.3109964,-0.0001203512
4.1683528,-599.9999,-455.4779,0.0001547428,-13.3094,3.712325E-05,4.645352E-10
4.1683528,3.632994E+08,4110.156,-0.01257996,1082,-0.00301797,-3.77668E-08
4.1683528,3.57854E+07,13506.91,-1.296343,3336.309,-0.3109964,-0.0001208411
4.1854905,-599.9999,-455.706,0.000155379,-13.3094,3.712325E-05,4.665323E-10
4.1854905,3.632994E+08,4128.699,-0.01263168,1082,-0.00301797,-3.792908E-08
4.1854905,3.57854E+07,13564.09,-1.301672,3336.309,-0.3109964,-0.0001213606
4.2025239,-599.9999,-455.9327,0.0001560114,-13.3094,3.712325E-05,4.684504E-10
4.2025239,3.632994E+08,4147.129,-0.01268308,1082,-0.00301797,-3.8085E-08
4.2025239,3.57854E+07,13620.92,-1.30697,3336.309,-0.3109964,-0.0001218595
4.2196426,-599.9999,-456.1606,0.0001566469,-13.3094,3.712325E-05,4.703568E-10
4.2196426,3.632994E+08,4165.652,-0.01273475,1082,-0.00301797,-3.823999E-08
4.2196426,3.57854E+07,13678.03,-1.312294,3336.309,-0.3109964,-0.0001223554
4.2367466,-599.9999,-456.3882,0.0001572818,-13.3094,3.712325E-05,4.722728E-10
4.2367466,3.632994E+08,4184.158,-0.01278637,1082,-0.00301797,-3.839575E-08
4.2367466,3.57854E+07,13735.09,-1.317613,3336.309,-0.3109964,-0.0001228538
4.2539661,-599.9999,-456.6174,0.0001579211,-13.3094,3.712325E-05,4.741871E-10
4.2539661,3.632994E+08,4202.79,-0.01283833,1082,-0.00301797,-3.855139E-08
4.2539661,3.57854E+07,13792.54,-1.322968,3336.309,-0.3109964,-0.0001233518
4.2714928,-599.9999,-456.8507,0.0001585717,-13.3094,3.712325E-05,4.761143E-10
4.2714928,3.632994E+08,4221.753,-0.01289123,1082,-0.00301797,-3.87081E-08
4.2714928,3.57854E+07,13851.02,-1.328419,3336.309,-0.3109964,-0.0001238532
4.2889193,-599.9999,-457.0826,0.0001592186,-13.3094,3.712325E-05,4.780759E-10
4.2889193,3.632994E+08,4240.609,-0.01294382,1082,-0.00301797,-3.886756E-08
4.2889193,3.57854E+07,13909.16,-1.333838,3336.309,-0.3109964,-0.0001243634
4.3062161,-599.9999,-457.3128,0.0001598607,-13.3094,3.712325E-05,4.800264E-10
4.3062161,3.632994E+08,4259.324,-0.01299602,1082,-0.00301797,-3.902611E-08
4.3062161,3.57854E+07,13966.87,-1.339218,3336.309,-0.3109964,-0.0001248708
4.3234103,-599.9999,-457.5417,0.0001604991,-13.3094,3.712325E-05,4.819623E-10
4.3234103,3.632994E+08,4277.928,-0.01304791,1082,-0.00301797,-3.918348E-08
4.3234103,3.57854E+07,14024.23,-1.344565,3336.309,-0.3109964,-0.0001253744
4.340529,-599.9999,-457.7695,0.0001611346,-13.3094,3.712325E-05,4.838867E-10
4.340529,3.632994E+08,4296.451,-0.01309958,1082,-0.00301797,-3.933992E-08
4.340529,3.57854E+07,14081.34,-1.349889,3336.309,-0.3109964,-0.0001258749
4.3574534,-599.9999,-457.9948,0.0001617628,-13.3094,3.712325E-05,4.858026E-10
4.3574534,3.632994E+08,4314.763,-0.01315066,1082,-0.00301797,-3.949566E-08
4.3574534,3.57854E+07,14137.81,-1.355152,3336.309,-0.3109964,-0.0001263733
4.3744243,-599.9999,-458.2206,0.0001623929,-13.3094,3.712325E-05,4.876968E-10
4.3744243,3.632994E+08,4333.125,-0.01320187,1082,-0.00301797,-3.964965E-08
4.3744243,3.57854E+07,14194.43,-1.36043,3336.309,-0.3109964,-0.0001268661
4.3917867,-599.9999,-458.4517,0.0001630374,-13.3094,3.712325E-05,4.895963E-10
4.3917867,3.632994E+08,4351.911,-0.01325427,1082,-0.00301797,-3.980411E-08
4.3917867,3.57854E+07,14252.36,-1.36583,3336.309,-0.3109964,-0.0001273602
4.4089737,-599.9999,-458.6805,0.0001636754,-13.3094,3.712325E-05,4.915395E-10
4.4089737,3.632994E+08,4370.507,-0.01330614,1082,-0.00301797,-3.996207E-08
4.4089737,3.57854E+07,14309.7,-1.371175,3336.309,-0.3109964,-0.0001278657
4.4257603,-599.9999,-458.9039,0.0001642986,-13.3094,3.712325E-05,4.934631E-10
4.4257603,3.632994E+08,4388.67,-0.0133568,1082,-0.00301797,-4.01184E-08
4.4257603,3.57854E+07,14365.7,-1.376395,3336.309,-0.3109964,-0.000128366
4.4428741,-599.9999,-459.1317,0.0001649339,-13.3094,3.712325E-05,4.953419E-10
4.4428741,3.632994E+08,4407.188,-0.01340845,1082,-0.00301797,-4.027118E-08
4.4428741,3.57854E+07,14422.8,-1.381718,3336.309,-0.3109964,-0.0001288548
4.4601102,-599.9999,-459.3611,0.0001655738,-13.3094,3.712325E-05,4.972573E-10
4.4601102,3.632994E+08,4425.837,-0.01346047,1082,-0.00301797,-4.042691E-08
4.4601102,3.57854E+07,14480.3,-1.387078,3336.309,-0.3109964,-0.0001293531
4.4769945,-599.9999,-459.5858,0.0001662006,-13.3094,3.712325E-05,4.991864E-10
4.4769945,3.632994E+08,4444.106,-0.01351143,1082,-0.00301797,-4.05837E-08
4.4769945,3.57854E+07,14536.63,-1.392329,3336.309,-0.3109964,-0.0001298548
4.4940593,-599.9999,-459.8129,0.0001668341,-13.3094,3.712325E-05,5.010762E-10
4.4940593,3.632994E+08,4462.57,-0.01356293,1082,-0.00301797,-4.073735E-08
4.4940593,3.57854E+07,14593.57,-1.397636,3336.309,-0.3109964,-0.0001303464
4.5108191,-599.9999,-460.036,0.0001674563,-13.3094,3.712325E-05,5.029862E-10
4.5108191,3.632994E+08,4480.705,-0.01361351,1082,-0.00301797,-4.089259E-08
4.5108191,3.57854E+07,14649.48,-1.402848,3336.309,-0.3109964,-0.0001308432
4.5274891,-599.9999,-460.2578,0.0001680751,-13.3094,3.712325E-05,5.048619E-10
4.5274891,3.632994E+08,4498.742,-0.01366382,1082,-0.00301797,-4.104507E-08
4.5274891,3.57854E+07,14705.1,-1.408033,3336.309,-0.3109964,-0.0001313312
4.5441591,-599.9999,-460.4797,0.000168694,-13.3094,3.712325E-05,5.067277E-10
4.5441591,3.632994E+08,4516.779,-0.01371413,1082,-0.00301797,-4.119675E-08
4.5441591,3.57854E+07,14760.72,-1.413217,3336.309,-0.3109964,-0.0001318165
4.5610996,-599.9999,-460.7052,0.0001693229,-13.3094,3.712325E-05,5.085934E-10
4.5610996,3.632994E+08,4535.108,-0.01376525,1082,-0.00301797,-4.134846E-08
4.5610996,3.57854E+07,14817.24,-1.418485,3336.309,-0.3109964,-0.0001323019
4.5778611,-599.9999,-460.9283,0.0001699451,-13.3094,3.712325E-05,5.104895E-10
4.5778611,3.632994E+08,4553.244,-0.01381584,1082,-0.00301797,-4.150258E-08
4.5778611,3.57854E+07,14873.16,-1.423698,3336.309,-0.3109964,-0.000132795
4.5949404,-599.9999,-461.1556,0.0001705792,-13.3094,3.712325E-05,5.123654E-10
4.5949404,3.632994E+08,4571.724,-0.01386738,1082,-0.00301797,-4.165512E-08
4.5949404,3.57854E+07,14930.14,-1.42901,3336.309,-0.3109964,-0.0001332831
4.6122018,-599.9999,-461.3853,0.0001712199,-13.3094,3.712325E-05,5.142771E-10
4.6122018,3.632994E+08,4590.401,-0.01391948,1082,-0.00301797,-4.181054E-08
4.6122018,3.57854E+07,14987.73,-1.434378,3336.309,-0.3109964,-0.0001337804
4.6290061,-599.9999,-461.609,0.0001718438,-13.3094,3.712325E-05,5.16209E-10
4.6290061,3.632994E+08,4608.583,-0.01397019,1082,-0.00301797,-4.196755E-08
4.6290061,3.57854E+07,15043.79,-1.439604,3336.309,-0.3109964,-0.0001342829
4.6462537,-599.9999,-461.8385,0.0001724841,-13.3094,3.712325E-05,5.180897E-10
4.6462537,3.632994E+08,4627.245,-0.01402225,1082,-0.00301797,-4.21205E-08
4.6462537,3.57854E+07,15101.34,-1.444968,3336.309,-0.3109964,-0.0001347722
4.6634088,-599.9999,-462.0669,0.0001731209,-13.3094,3.712325E-05,5.200201E-10
4.6634088,3.632994E+08,4645.807,-0.01407402,1082,-0.00301797,-4.227743E-08
4.6634088,3.57854E+07,15158.57,-1.450303,3336.309,-0.3109964,-0.0001352743
4.6802169,-599.9999,-462.2906,0.0001737449,-13.3094,3.712325E-05,5.219402E-10
4.6802169,3.632994E+08,4663.994,-0.01412475,1082,-0.00301797,-4.243348E-08
4.6802169,3.57854E+07,15214.65,-1.455531,3336.309,-0.3109964,-0.0001357737
4.6970107,-599.9999,-462.5141,0.0001743683,-13.3094,3.712325E-05,5.238214E-10
4.6970107,3.632994E+08,4682.165,-0.01417543,1082,-0.00301797,-4.258641E-08
4.6970107,3.57854E+07,15270.68,-1.460753,3336.309,-0.3109964,-0.0001362631
4.7137739,-599.9999,-462.7372,0.0001749906,-13.3094,3.712325E-05,5.25701E-10
4.7137739,3.632994E+08,4700.302,-0.01422602,1082,-0.00301797,-4.273922E-08
4.7137739,3.57854E+07,15326.6,-1.465967,3336.309,-0.3109964,-0.000136752
4.7313058,-599.9999,-462.9705,0.0001756415,-13.3094,3.712325E-05,5.275772E-10
4.7313058,3.632994E+08,4719.272,-0.01427893,1082,-0.00301797,-4.289183E-08
4.7313058,3.57854E+07,15385.1,-1.471419,3336.309,-0.3109964,-0.0001372401
4.7481801,-599.9999,-463.1951,0.0001762679,-13.3094,3.712325E-05,5.295395E-10
4.7481801,3.632994E+08,4737.53,-0.01432986,1082,-0.00301797,-4.305128E-08
4.7481801,3.57854E+07,15441.39,-1.476667,3336.309,-0.3109964,-0.0001377505
4.765091,-599.9999,-463.4202,0.0001768957,-13.3094,3.712325E-05,5.314281E-10
4.765091,3.632994E+08,4755.827,-0.01438089,1082,-0.00301797,-4.320481E-08
4.765091,3.57854E+07,15497.81,-1.481926,3336.309,-0.3109964,-0.0001382418
4.781922,-599.9999,-463.6442,0.0001775205,-13.3094,3.712325E-05,5.333207E-10
4.781922,3.632994E+08,4774.038,-0.01443169,1082,-0.00301797,-4.335867E-08
4.781922,3.57854E+07,15553.97,-1.48716,3336.309,-0.3109964,-0.0001387341
4.7987734,-599.9999,-463.8684,0.0001781461,-13.3094,3.712325E-05,5.352044E-10
4.7987734,3.632994E+08,4792.271,-0.01448254,1082,-0.00301797,-4.351182E-08
4.7987734,3.57854E+07,15610.19,-1.492401,3336.309,-0.3109964,-0.0001392241
4.8157552,-599.9999,-464.0945,0.0001787765,-13.3094,3.712325E-05,5.370905E-10
4.8157552,3.632994E+08,4810.646,-0.0145338,1082,-0.00301797,-4.366516E-08
4.8157552,3.57854E+07,15666.84,-1.497682,3336.309,-0.3109964,-0.0001397148
4.832921,-599.9999,-464.3229,0.0001794137,-13.3094,3.712325E-05,5.389912E-10
4.832921,3.632994E+08,4829.219,-0.0145856,1082,-0.00301797,-4.38197E-08
4.832921,3.57854E+07,15724.12,-1.503021,3336.309,-0.3109964,-0.0001402092
4.8499677,-599.9999,-464.5498,0.0001800466,-13.3094,3.712325E-05,5.409124E-10
4.8499677,3.632994E+08,4847.664,-0.01463705,1082,-0.00301797,-4.397587E-08
4.8499677,3.57854E+07,15780.99,-1.508322,3336.309,-0.3109964,-0.000140709
4.8669022,-599.9999,-464.7752,0.0001806752,-13.3094,3.712325E-05,5.428203E-10
4.8669022,3.632994E+08,4865.987,-0.01468816,1082,-0.00301797,-4.413096E-08
4.8669022,3.57854E+07,15837.49,-1.513589,3336.309,-0.3109964,-0.0001412053
4.8838433,-599.9999,-465.0006,0.0001813041,-13.3094,3.712325E-05,5.447157E-10
4.8838433,3.632994E+08,4884.317,-0.01473928,1082,-0.00301797,-4.428505E-08
4.8838433,3.57854E+07,15894.01,-1.518858,3336.309,-0.3109964,-0.0001416983
4.9006097,-599.9999,-465.2238,0.0001819266,-13.3094,3.712325E-05,5.466117E-10
4.9006097,3.632994E+08,4902.458,-0.01478988,1082,-0.00301797,-4.443917E-08
4.9006097,3.57854E+07,15949.95,-1.524072,3336.309,-0.3109964,-0.0001421915
4.917637,-599.9999,-465.4504,0.0001825587,-13.3094,3.712325E-05,5.484883E-10
4.917637,3.632994E+08,4920.881,-0.01484127,1082,-0.00301797,-4.459175E-08
4.917637,3.57854E+07,16006.75,-1.529367,3336.309,-0.3109964,-0.0001426797
4.9346797,-599.9999,-465.6772,0.0001831913,-13.3094,3.712325E-05,5.50394E-10
4.9346797,3.632994E+08,4939.322,-0.01489271,1082,-0.00301797,-4.474668E-08
4.9346797,3.57854E+07,16063.61,-1.534667,3336.309,-0.3109964,-0.0001431754
4.9516716,-599.9999,-465.9034,0.0001838221,-13.3094,3.712325E-05,5.523015E-10
4.9516716,3.632994E+08,4957.707,-0.01494399,1082,-0.00301797,-4.490175E-08
4.9516716,3.57854E+07,16120.3,-1.539952,3336.309,-0.3109964,-0.0001436716
4.9684369,-599.9999,-466.1266,0.0001844445,-13.3094,3.712325E-05,5.542032E-10
4.9684369,3.632994E+08,4975.847,-0.01499458,1082,-0.00301797,-4.505633E-08
4.9684369,3.57854E+07,16176.24,-1.545166,3336.309,-0.3109964,-0.0001441663
4.9851994,-599.9999,-466.3497,0.0001850668,-13.3094,3.712325E-05,5.560797E-10
4.9851994,3.632994E+08,4993.984,-0.01504517,1082,-0.00301797,-4.520887E-08
4.9851994,3.57854E+07,16232.16,-1.550379,3336.309,-0.3109964,-0.0001446544
5.0018694,-599.9999,-466.5715,0.0001856857,-13.3094,3.712325E-05,5.579558E-10
5.0018694,3.632994E+08,5012.021,-0.01509548,1082,-0.00301797,-4.536139E-08
5.0018694,3.57854E+07,16287.78,-1.555563,3336.309,-0.3109964,-0.0001451424
5.0185394,-599.9999,-466.7934,0.0001863045,-13.3094,3.712325E-05,5.598215E-10
5.0185394,3.632994E+08,5030.059,-0.01514579,1082,-0.00301797,-4.551307E-08
5.0185394,3.57854E+07,16343.4,-1.560748,3336.309,-0.3109964,-0.0001456277
5.0352094,-599.9999,-467.0153,0.0001869234,-13.3094,3.712325E-05,5.616873E-10
5.0352094,3.632994E+08,5048.096,-0.0151961,1082,-0.00301797,-4.566474E-08
5.0352094,3.57854E+07,16399.01,-1.565932,3336.309,-0.3109964,-0.0001461131
5.0521169,-599.9999,-467.2403,0.000187551,-13.3094,3.712325E-05,5.635531E-10
5.0521169,3.632994E+08,5066.39,-0.01524713,1082,-0.00301797,-4.581645E-08
5.0521169,3.57854E+07,16455.42,-1.57119,3336.309,-0.3109964,-0.0001465984
5.0687869,-599.9999,-467.4622,0.0001881699,-13.3094,3.712325E-05,5.654454E-10
5.0687869,3.632994E+08,5084.427,-0.01529744,1082,-0.00301797,-4.597026E-08
5.0687869,3.57854E+07,16511.04,-1.576374,3336.309,-0.3109964,-0.0001470907
5.0857037,-599.9999,-467.6873,0.0001887979,-13.3094,3.712325E-05,5.673111E-10
5.0857037,3.632994E+08,5102.731,-0.01534849,1082,-0.00301797,-4.612197E-08
5.0857037,3.57854E+07,16567.48,-1.581635,3336.309,-0.3109964,-0.000147576
5.1023737,-599.9999,-467.9092,0.0001894167,-13.3094,3.712325E-05,5.692046E-10
5.1023737,3.632994E+08,5120.768,-0.0153988,1082,-0.00301797,-4.627587E-08
5.1023737,3.57854E+07,16623.09,-1.58682,3336.309,-0.3109964,-0.0001480685
5.1190437,-599.9999,-468.131,0.0001900356,-13.3094,3.712325E-05,5.710704E-10
5.1190437,3.632994E+08,5138.805,-0.01544911,1082,-0.00301797,-4.642754E-08
5.1190437,3.57854E+07,16678.71,-1.592004,3336.309,-0.3109964,-0.0001485539
5.1523875,-599.9999,-468.5748,0.0001912734,-13.3094,3.712325E-05,5.729361E-10
5.1523875,3.632994E+08,5174.883,-0.01554974,1082,-0.00301797,-4.658107E-08
5.1523875,3.57854E+07,16789.96,-1.602374,3336.309,-0.3109964,-0.0001490411
5.1690575,-599.9999,-468.7967,0.0001918922,-13.3094,3.712325E-05,5.76668E-10
5.1690575,3.632994E+08,5192.92,-0.01560005,1082,-0.00301797,-4.688262E-08
5.1690575,3.57854E+07,16845.57,-1.607558,3336.309,-0.3109964,-0.00015001
5.1857275,-599.9999,-469.0186,0.0001925111,-13.3094,3.712325E-05,5.785338E-10
5.1857275,3.632994E+08,5210.958,-0.01565036,1082,-0.00301797,-4.703429E-08
5.1857275,3.57854E+07,16901.19,-1.612742,3336.309,-0.3109964,-0.0001504953
5.2025268,-599.9999,-469.2422,0.0001931348,-13.3094,3.712325E-05,5.803996E-10
5.2025268,3.632994E+08,5229.134,-0.01570106,1082,-0.00301797,-4.718599E-08
5.2025268,3.57854E+07,16957.24,-1.617967,3336.309,-0.3109964,-0.0001509807
5.2192681,-599.9999,-469.465,0.0001937562,-13.3094,3.712325E-05,5.822798E-10
5.2192681,3.632994E+08,5247.249,-0.01575158,1082,-0.00301797,-4.733884E-08
5.2192681,3.57854E+07,17013.09,-1.623173,3336.309,-0.3109964,-0.0001514698
5.2361927,-599.9999,-469.6902,0.0001943845,-13.3094,3.712325E-05,5.841535E-10
5.2361927,3.632994E+08,5265.561,-0.01580266,1082,-0.00301797,-4.749119E-08
5.2361927,3.57854E+07,17069.56,-1.628437,3336.309,-0.3109964,-0.0001519572
5.25361,-599.9999,-469.922,0.0001950311,-13.3094,3.712325E-05,5.860478E-10
5.25361,3.632994E+08,5284.407,-0.01585522,1082,-0.00301797,-4.764523E-08
5.25361,3.57854E+07,17127.67,-1.633853,3336.309,-0.3109964,-0.00015245
5.2705975,-599.9999,-470.1481,0.0001956618,-13.3094,3.712325E-05,5.879972E-10
5.2705975,3.632994E+08,5302.787,-0.01590649,1082,-0.00301797,-4.780366E-08
5.2705975,3.57854E+07,17184.34,-1.639136,3336.309,-0.3109964,-0.000152957
5.2875294,-599.9999,-470.3735,0.0001962903,-13.3094,3.712325E-05,5.898985E-10
5.2875294,3.632994E+08,5321.107,-0.01595759,1082,-0.00301797,-4.795822E-08
5.2875294,3.57854E+07,17240.83,-1.644402,3336.309,-0.3109964,-0.0001534516
5.3049339,-599.9999,-470.6051,0.0001969364,-13.3094,3.712325E-05,5.917935E-10
5.3049339,3.632994E+08,5339.939,-0.01601012,1082,-0.00301797,-4.811234E-08
5.3049339,3.57854E+07,17298.9,-1.649815,3336.309,-0.3109964,-0.0001539446
5.3219158,-599.9999,-470.8311,0.0001975669,-13.3094,3.712325E-05,5.937414E-10
5.3219158,3.632994E+08,5358.313,-0.01606137,1082,-0.00301797,-4.827065E-08
5.3219158,3.57854E+07,17355.55,-1.655096,3336.309,-0.3109964,-0.0001544513
5.3386449,-599.9999,-471.0538,0.0001981879,-13.3094,3.712325E-05,5.956421E-10
5.3386449,3.632994E+08,5376.415,-0.01611185,1082,-0.00301797,-4.842514E-08
5.3386449,3.57854E+07,17411.37,-1.660299,3336.309,-0.3109964,-0.0001549457
5.3554007,-599.9999,-471.2768,0.0001988099,-13.3094,3.712325E-05,5.975145E-10
5.3554007,3.632994E+08,5394.544,-0.01616242,1082,-0.00301797,-4.857736E-08
5.3554007,3.57854E+07,17467.27,-1.66551,3336.309,-0.3109964,-0.0001554327
5.3723705,-599.9999,-471.5027,0.0001994399,-13.3094,3.712325E-05,5.993899E-10
5.3723705,3.632994E+08,5412.906,-0.01621364,1082,-0.00301797,-4.872984E-08
5.3723705,3.57854E+07,17523.89,-1.670787,3336.309,-0.3109964,-0.0001559206
5.3892514,-599.9999,-471.7273,0.0002000666,-13.3094,3.712325E-05,6.012891E-10
5.3892514,3.632994E+08,5431.171,-0.01626458,1082,-0.00301797,-4.888424E-08
5.3892514,3.57854E+07,17580.21,-1.676037,3336.309,-0.3109964,-0.0001564146
5.4061369,-599.9999,-471.9521,0.0002006934,-13.3094,3.712325E-05,6.031786E-10
5.4061369,3.632994E+08,5449.441,-0.01631554,1082,-0.00301797,-4.903784E-08
5.4061369,3.57854E+07,17636.54,-1.681288,3336.309,-0.3109964,-0.0001569061
5.4230225,-599.9999,-472.1768,0.0002013203,-13.3094,3.712325E-05,6.050684E-10
5.4230225,3.632994E+08,5467.711,-0.0163665,1082,-0.00301797,-4.919147E-08
5.4230225,3.57854E+07,17692.88,-1.68654,3336.309,-0.3109964,-0.0001573977
5.4398939,-599.9999,-472.4013,0.0002019466,-13.3094,3.712325E-05,6.069583E-10
5.4398939,3.632994E+08,5485.966,-0.01641742,1082,-0.00301797,-4.934511E-08
5.4398939,3.57854E+07,17749.17,-1.691787,3336.309,-0.3109964,-0.0001578893
